loser_name,num_defeats,winner_name
Victor Hugo Nunez Mendoza,1,Daniel Elahi Galan
Victor Krustev,1,Nicolas Jarry
Victor Krustev,1,Adam El Mihdawy
Victor Mugurel Anagnastopol,1,Nikola Mektic
Victor Mugurel Anagnastopol,1,Marek Gengel
Victor Nunez,2,Renzo Olivo
Victor Ouvrard,1,Goncalo Oliveira
Victor Ouvrard,1,Tristan Lamasine
Victor Ouvrard,1,Enzo Couacaud
Victor Pham,1,Tucker Vorster
Victoria Allen,1,Margaux Orange
Victoria Allen,1,Suzy Larkin
Victoria Allen,1,Eden Silva
Victoria Allen,1,Robin Anderson
Victoria Allen,1,Nuria Parrizas Diaz
Victoria Allen,1,Vitalia Diatchenko
Victoria Allen,1,Emma Hurst
Victoria Ariadna Beccio,3,Thai Sa Grana Pedretti
Victoria Ariadna Beccio,3,Fernanda Brito
Victoria Ariadna Beccio,3,Camila Giangreco Campiz
Victoria Azarenka,3,Ashleigh Barty
Victoria Azarenka,3,Garbine Muguruza
Victoria Azarenka,3,Caroline Garcia
Victoria Azarenka,3,Sloane Stephens
Victoria Borodulina,1,Xenia Lipiec
Victoria Borodulina,1,Johana Markova
Victoria Borodulina,1,Maria Daniels Sierra
Victoria Borodulina,1,Sylvie Zund
Victoria Borodulina,1,Anastasiya Komardina
Victoria Bosio,4,Stephanie Mariel Petit
Victoria Carlsten,1,Maria Lota Kaul
Victoria Chramcova,1,Lissi Kubre
Victoria Chramcova,1,Eszter Meri
Victoria Corina Mirea,1,Martina Biagianti
Victoria Duval,2,Caroline Dolehide
Victoria Duval,2,Madison Brengle
Victoria Emma,2,Francoise Abanda
Victoria Flores,1,Alla Kudryavtseva
Victoria Flores,1,Victoria Rodriguez
Victoria Flores,1,Sanaz Marand
Victoria Flores,1,Dia Evtimova
Victoria Flores,1,Miharu Imanishi
Victoria Flores,1,Nicole Hoynaski
Victoria Gomez,1,Aglaya Zaynieva
Victoria Hu,1,Emily Seibold
Victoria Hu,1,Robin Anderson
Victoria Hu,1,Aldila Sutjiadi
Victoria Hu,1,Jessica Failla
Victoria Hu,1,Conny Perrin
Victoria Hu,1,Silvia Ambrosio
Victoria Hu,1,Anna Morgina
Victoria Hu,1,Katharina Hering
Victoria Hu,1,Belinda Woolcock
Victoria Hu,1,Ruth Marsh
Victoria Hu,1,Rebecca Marino
Victoria Hu,1,Katarina Jokic
Victoria Jimenez Kasintseva,1,Katarina Zavatska
Victoria Jimenez Kasintseva,1,Arantxa Rus
Victoria Jimenez Kasintseva,1,Ekaterine Gorgodze
Victoria Jimenez Kasintseva,1,Tess Sugnaux
Victoria Jimenez Kasintseva,1,Anastasia Kulikova
Victoria Jimenez Kasintseva,1,Reka Luca Jani
Victoria Jimenez Kasintseva,1,Marina Bassols Ribera
Victoria Jimenez Kasintseva,1,Veronica Cepede Royg
Victoria Jimenez Kasintseva,1,Alize Lim
Victoria Jimenez Kasintseva,1,Diane Parry
Victoria Jimenez Kasintseva,1,Emiliana Arango
Victoria Jimenez Kasintseva,1,Elsa Jacquemot
Victoria Jimenez Kasintseva,1,Matilda Mutavdzic
Victoria Jimenez Kasintseva,1,Vicky Van De Peer
Victoria Jimenez Kasintseva,1,Federica Di Sarra
Victoria Jimenez Kasintseva,1,Anastasia Grymalska
Victoria Jimenez Kasintseva,1,Veronika Erjavec
Victoria Jimenez Kasintseva,1,Shiho Akita
Victoria Jimenez Kasintseva,1,Kiki Bertens
Victoria Kalaitzis,2,Arlinda Rushiti
Victoria Kan,2,Qinwen Zheng
Victoria Kan,2,Anna Bondar
Victoria Kan,2,Guiomar Maristany Zuleta De Reales
Victoria Kan,2,Mirjam Bjorklund
Victoria Larriere,1,Carolin Schmidt
Victoria Larriere,1,Xinyun Han
Victoria Larriere,1,Lisa Sabino
Victoria Larriere,1,Anastasia Grymalska
Victoria Larriere,1,Manon Arcangioli
Victoria Larriere,1,Corinna Dentoni
Victoria Lazarova,1,Vlada Ekshibarova
Victoria Lazarova,1,Ilay Yoruk
Victoria Mboko,1,Ekaterina Reyngold
Victoria Mikhaylova,2,Polina Bakhmutkina
Victoria Muntean,2,Audrey Albie
Victoria Muntean,2,Laura Ioana Andrei
Victoria Muntean,2,Priscilla Heise
Victoria Ocheva,1,Hulya Esen
Victoria Ocheva,1,Camelia Elena Hristea
Victoria Ocheva,1,Dia Evtimova
Victoria Ocheva,1,Franziska Kommer
Victoria Pahlett,1,Marina Yudanov
Victoria Rodriguez,3,Marie Bouzkova
Victoria Rodriguez,3,Ana Bogdan
Victoria Rodriguez,3,Sofya Zhuk
Victoria Sasinka,1,Arina Solomatina
Victoria Savvides,1,Saumya Vig
Victoria Smirnova,2,Margaux Bovy
Victoria Walter,1,Laura Ioana Andrei
Vidhi Jani,1,Kashish Bhatia
Vignesh Peranamallur,1,Marat Deviatiarov
Viktor Durasovic,2,Maxime Janvier
Viktor Durasovic,2,Mirza Basic
Viktor Durasovic,2,Roberto Marcora
Viktor Durasovic,2,Cem Ilkel
Viktor Durasovic,2,Emil Ruusuvuori
Viktor Durasovic,2,Alexandre Muller
Viktor Durasovic,2,Ante Pavic
Viktor Galovic,4,Salvatore Caruso
Viktor Galovic,4,Stefano Travaglia
Viktor Troicki,4,Roberto Bautista Agut
Viktoria Glotova,1,Elyse Lavender
Viktoria Glotova,1,Sathwika Sama
Viktoria Glotova,1,Francesca Delledera
Viktoria Glotova,1,Merel Hoedt
Viktoria Kamenskaya,2,Olga Doroshina
Viktoria Kamenskaya,2,Anna Kalinskaya
Viktoria Kamenskaya,2,Donna Vekic
Viktoria Kamenskaya,2,Anastasiya Komardina
Viktoria Kurz,1,Simona Ogescu
Viktoria Kurz,1,Liisa Vehvilainen
Viktoria Kurz,1,Stefanie Auer
Viktoria Kurz,1,Utaka Kishigami
Viktoria Kurz,1,Ekaterina Vishnevskaya
Viktoria Kuzmova,4,Julia Goerges
Viktoria Malova,1,Tijana Spasojevic
Viktoria Morvayova,2,Valeria Savinykh
Viktoria Morvayova,2,Charlotte Roemer
Viktoria Morvayova,2,Weronika Falkowska
Viktoria Morvayova,2,Despina Papamichail
Viktoria Morvayova,2,Lina Gjorcheska
Viktoria Morvayova,2,Marina Melnikova
Viktoria Morvayova,2,Nastja Kolar
Viktoria Surova,1,Elisa Visentin
Viktoria Surova,1,Maja Makoric
Viktoria Surova,1,Daria Snigur
Viktoria Surova,1,Aneta Kladivova
Viktoria Surova,1,Johana Markova
Viktoria Surova,1,Julia Helbet
Viktoria Surova,1,Nika Radisic
Viktoria Surova,1,Anna Bondar
Viktoria Surova,1,Elena Gemovic
Viktoria Surova,1,Luca Nagymihaly
Viktoria Surova,1,Dorka Drahota Szabo
Viktoria Surova,1,Kristina Schmiedlova
Viktoria Surova,1,Teodora Stinga
Viktoria Surova,1,Gabriela Duca
Viktoria Surova,1,Ena Kajevic
Viktoriia Dema,2,Maryna Chernyshova
Viktoriia Dema,2,Seone Mendez
Viktoriia Dema,2,Tamara Curovic
Viktoriia Kalinina,2,Ulyana Ayzatulina
Viktoriia Kalinina,2,Gabriela Horackova
Viktoriia Naumenko,1,Maria Lota Kaul
Viktorija Golubic,4,Aliaksandra Sasnovich
Viktorija Rajicic,1,Destanee Aiava
Viktorija Rajicic,1,Noppawan Lertcheewakarn
Viktorija Rajicic,1,Maddison Inglis
Viktorija Rajicic,1,Julia Glushko
Viktorija Rajicic,1,Viktoria Kuzmova
Viktorija Rajicic,1,Zoe Hives
Viktoriya Gogol,1,Sara Cakarevic
Viktoriya Gogol,1,Madison Bourguignon
Viktoriya Gogol,1,Fiona Codino
Viktoriya Gogol,1,Arlinda Rushiti
Viktoriya Gogol,1,Katya Malikova
Viktoriya Gogol,1,Zeynep Sonmez
Viktoriya Gogol,1,Viktoriya Petrenko
Viktoriya Gogol,1,Shou Na Mu
Viktoriya Gogol,1,Melanie Klaffner
Viktoriya Gogol,1,Oleksandra Andrieieva
Viktoriya Kanapatskaya,2,Daria Kruzhkova
Viktoriya Klimushkina,1,Elena Teodora Cadar
Viktoriya Lavrentyeva,1,Dasha Ivanova
Viktoriya Lushkova,1,Bianca Turati
Viktoriya Petrenko,1,Pia Konig
Viktoriya Petrenko,1,Jule Niemeier
Viktoriya Petrenko,1,Nina Stadler
Viktoriya Petrenko,1,Melis Sezer
Viktoriya Petrenko,1,Tara Wurth
Viktoriya Petrenko,1,Darja Semenistaja
Viktoriya Petrenko,1,Ipek Oz
Viktoriya Petrenko,1,Johana Markova
Viktoriya Petrenko,1,Ioana Gaspar
Viktoriya Petrenko,1,Sabrina Rittberger
Viktoriya Petrenko,1,Aleksandra Pospelova
Viktoriya Petrenko,1,Kateryna Sliusar
Viktoriya Petrenko,1,Carlota Martinez Cirez
Viktoriya Petrenko,1,Eleni Daniilidou
Viktoriya Petrenko,1,Diana Shnaider
Viktoriya Petrenko,1,Fanny Stollar
Viktoriya Petrenko,1,Maria Marfutina
Viktoriya Petrenko,1,Georgia Andreea Craciun
Viktoriya Petrenko,1,Nadiya Kolb
Viktoriya Petrenko,1,Evgeniya Levashova
Viktoriya Petrenko,1,Silvia Njiric
Viktoriya Petrenko,1,Saki Imamura
Viktoriya Petrenko,1,Zhibek Kulambayeva
Viktoriya Petrenko,1,Ola Abou Zekry
Viktoriya Petrenko,1,Vlada Ekshibarova
Viktoriya Petrenko,1,Mariana Drazic
Viktoriya Tomova,4,Tamara Korpatsch
Viktoryia Mun,1,Anna Pribylova
Viktoryia Mun,1,Sung Hee Han
Viktoryia Mun,1,Kamila Kerimbayeva
Viktoryia Mun,1,Arina Taluenko
Viktoryia Mun,1,Viktoria Kuzmova
Viktoryia Mun,1,Arina Folts
Viktoryia Mun,1,Julyette Maria Josephine Steur
Viktoryia Mun,1,Sarvinoz Saidhujaeva
Vilena Petrova,1,Polina Bakhmutkina
Vilena Petrova,1,Iveta Dapkute
Vilena Petrova,1,Daria Lodikova
Vilena Petrova,1,Tamara Bizhukova
Vilena Petrova,1,Noel Saidenova
Vilma Berglund,1,Brenda Njuki
Vilma Krebs Hyllested,1,Darja Vidmanova
Vilma Krebs Hyllested,1,Sohyun Park
Vincent Millot,3,Arthur De Greef
Vincent Millot,3,Yannick Maden
Vincent Thierry Schneider,1,Alex Molcan
Vincent Thierry Schneider,1,Giovanni Lapentti
Vincent Verpeaux,1,Dorian Descloix
Vinciane Remy,2,Tereza Mihalikova
Vinciane Remy,2,Tea Lukic
Vinciane Remy,2,Marie Temin
Vinciane Remy,2,Claudia Hoste Ferrer
Vineetha Mummadi,1,Julie Belgraver
Vineetha Mummadi,1,Astrid Cirotte
Violet Apisah,1,Aldila Sutjiadi
Violet Apisah,1,Zhaoxuan Yang
Violeta Martinez,2,Tess Sugnaux
Violetta Borodina,1,Nikola Breckova
Violetta Dominova,1,Ulrikke Eikeri
Virginia Ciccone,1,Manon Peral
Virginia Ciccone,1,Caroline Uebelhoer
Virginia Ciccone,1,Polina Leykina
Virginia Ciccone,1,Tatiana Pieri
Virginia Ciccone,1,Alice Matteucci
Virginia Eliana Tica,1,Ulyana Ayzatulina
Virginia Eliana Tica,1,Bianca Andreescu
Virginia Eliana Tica,1,Diana Buzean
Virginia Eliana Tica,1,Ivania Martinich
Virginia Ferrara,1,Federica Bilardo
Virginie Razzano,3,Kaia Kanepi
Vishal Punna,1,Kunal Anand
Vishnu Vardhan,2,Yunseong Chung
Vishnu Vardhan,2,Danilo Petrovic
Vit Kopriva,2,Mirza Basic
Vit Kopriva,2,Geoffrey Blancaneaux
Vit Kopriva,2,Roberto Carballes Baena
Vit Kopriva,2,Jaume Munar
Vita Taher,1,Bunyawi Thamchaiwat
Vita Taher,1,Yukina Saigo
Vitalia Diatchenko,3,Nina Stojanovic
Vitalia Diatchenko,3,Magdalena Frech
Vitalia Diatchenko,3,Maria Sakkari
Vitalia Diatchenko,3,Belinda Bencic
Vitalia Stamat,3,Gabriela Horackova
Vitalii Shcherba,1,Sergey Betov
Vitalii Shcherba,1,Oleksandra Piskun
Vitalii Shcherba,1,Frank Dancevic
Vitaliy Sachko,2,Michael Vrbensky
Vitaliy Sachko,2,Tomas Martin Etcheverry
Vitaly Kozyukov,1,Matias Zukas
Vitaly Kozyukov,1,Aleksandr Nedovyesov
Vitaly Kozyukov,1,Marco Chiudinelli
Vitaly Kozyukov,1,Javier Marti
Vitaly Kozyukov,1,Marsel Ilhan
Vitaly Kozyukov,1,Denis Matsukevitch
Vitaly Kozyukov,1,Markos Kalovelonis
Vitaly Kozyukov,1,Jason Jung
Vitaly Kozyukov,1,Joris De Loore
Vitaly Kozyukov,1,Anton Zaitsev
Vitaly Kozyukov,1,Mikhail Elgin
Vitoria De Brito Francisco,1,Thai Sa Grana Pedretti
Vitoria Solis Urdiales,1,Adithya Karunaratne
Vittoria Avvantaggiati,1,Anastasia Vdovenco
Vittoria Avvantaggiati,1,Karolayne Alexandre Da Rosa
Vittoria Avvantaggiati,1,Giorgia Pinto
Vittoria Avvantaggiati,1,Andrea Ka
Vittoria Avvantaggiati,1,Jessica Bertoldo
Vittoria Avvantaggiati,1,Oana Gavrila
Vittoria Avvantaggiati,1,Belinda Woolcock
Vittoria Avvantaggiati,1,Verena Hofer
Vittoria Avvantaggiati,1,Tess Sugnaux
Vittoria Pastorino,1,Emmanuelle Girard
Vittoria Pastorino,1,Miriana Tona
Vittoria Pastorino,1,Madison Westby
Vittorio Angeli,1,Viktor Galovic
Vivian Heisen,2,Elena Rybakina
Vivian Heisen,2,Jesika Maleckova
Vivian Heisen,2,Julia Glushko
Vivian Heisen,2,Marie Benoit
Vivian Mayumi Toma,1,Jane Wasserson
Vivian Mayumi Toma,1,Olga Brozda
Vivian Mayumi Toma,1,Fernanda Brito
Vivian Mayumi Toma,1,Reza Timmerman
Vivian Mayumi Toma,1,Anastasia Evgenyevna Nefedova
Vivian Mayumi Toma,1,Vanja Klaric
Vivian Mayumi Toma,1,Maria Gabriela Rivera Corado
Vivian Mayumi Toma,1,Dana Guzman
Vivian Mayumi Toma,1,Hailey Wilcox
Vivian Mayumi Toma,1,Estelle Cascino
Vivian Mayumi Toma,1,Catherine Roche
Vivian Mayumi Toma,1,Akilah James
Vivian Mayumi Toma,1,Brynn Boren
Vivian Mayumi Toma,1,Raquel Martini
Vivian Mayumi Toma,1,Caroline Romeo
Vivian Mayumi Toma,1,Victoria Ariadna Beccio
Vivian Mayumi Toma,1,Julia Riera
Vivian Mayumi Toma,1,Solymar Colling
Vivian Mayumi Toma,1,Rachel Janssen
Vivian Mayumi Toma,1,Manuela Hernandez
Vivian Mayumi Toma,1,Paulina Jastrzebska
Vivian Mayumi Toma,1,Anna Baranovski
Vivian Mayumi Toma,1,Dejana Radanovic
Vivian Ovrootsky,1,Mara Schmidt
Vivian Wolff,3,Weronika Falkowska
Vivian Yang,1,Katherine Westbury
Vivian Zlatanova,1,Andreea Amalia Rosca
Vivian Zlatanova,1,Angelina Zhuravleva
Vivien Cabos,1,Hugo Grenier
Vivien Cabos,1,Santiago Giraldo
Vivien Carolin Kutacova,1,Anna Makhorkina
Vivien Juhaszova,2,Dalma Galfi
Vivien Juhaszova,2,Katharina Gerlach
Vivien Juhaszova,2,Giorgia Marchetti
Vivien Juhaszova,2,Agnes Bukta
Vivien Juhaszova,2,Valentyna Ivakhnenko
Vivien Juhaszova,2,Cristina Bucsa
Vivien Klein,1,Fatma Al Nabhani
Vivien Klein,1,Almudena Sanz Llaneza Fernandez
Vivien Klein,1,Pranjala Yadlapalli
Vivien Klein,1,Arabela Fernandez Rabener
Vivien Sandberg,1,Mariam Dalakishvili
Vivien Sandberg,1,Maria Manilova
Vivien Sandberg,1,Jacquline Nylander Altelius
Vivien Sandberg,1,Chanel Simmonds
Vivien Sandberg,1,Daria Zelinskaya
Vivien Sandberg,1,Sabrina Rittberger
Vivien Sandberg,1,Alina Silich
Vivien Sandberg,1,Berta Bonardi
Vivien Sandberg,1,Natalia Siedliska
Vivien Sandberg,1,Eliessa Vanlangendonck
Vivienne Kulicke,1,Katharina Lehnert
Vlad Andrei Dancu,1,Cedrik Marcel Stebe
Vlad Andrei Dancu,1,Carlos Gomez Herrera
Vlad Andrei Dancu,1,Fabrizio Ornago
Vlad Andrei Dancu,1,David Poljak
Vlad Andrei Dumitru,1,Dimitar Kuzmanov
Vlad Andrei Dumitru,1,Benjamin Lock
Vlad Andrei Dumitru,1,Vlad Andrei Dancu
Vlad Victor Cornea,1,Andrea Vavassori
Vlad Victor Cornea,1,Nicola Kuhn
Vlad Victor Cornea,1,Mikhail Elgin
Vlad Victor Cornea,1,Danylo Kalenichenko
Vlad Victor Cornea,1,Tadeas Paroulek
Vlad Victor Cornea,1,Alexey Vatutin
Vlad Victor Cornea,1,Ante Pavic
Vlad Victor Cornea,1,Elliot Benchetrit
Vlad Victor Cornea,1,Jonas Luetjen
Vlad Victor Cornea,1,Orlando Luz
Vlad Victor Cornea,1,Joao Domingues
Vlad Victor Cornea,1,Quentin Halys
Vlad Victor Cornea,1,Alex Molcan
Vlad Victor Cornea,1,Casper Ruud
Vlad Victor Cornea,1,Marco Bortolotti
Vlad Victor Cornea,1,Robin Stanek
Vlada Ekshibarova,3,Jennifer Zerbone
Vlada Ekshibarova,3,Marta Paigina
Vlada Filinskaya,1,Nika Radisic
Vlada Filinskaya,1,Brenda Njuki
Vlada Koval,3,Daria Kruzhkova
Vlada Medvedcova,1,Barbara Gatica
Vlada Medvedcova,1,Nadiya Kolb
Vlada Medvedcova,1,Lara Escauriza
Vlada Medvedcova,1,Katya Malikova
Vlada Medvedcova,1,Ylona Georgiana Ghioroaie
Vlada Medvedcova,1,Iva Primorac
Vlada Svarkovskaya,1,Fanny Ostlund
Vlada Svarkovskaya,1,Viktoria Morvayova
Vlada Zvereva,1,Shalimar Talbi
Vlada Zvereva,1,Karin Kennel
Vlada Zvereva,1,Vitalia Stamat
Vlada Zvereva,1,Sabrina Rittberger
Vlada Zvereva,1,Polina Golubovskaya
Vlada Zvereva,1,Daria Kruzhkova
Vlada Zvereva,1,Ipek Oz
Vlada Zvereva,1,Yuliya Hatouka
Vlada Zvereva,1,Johana Markova
Vlada Zvereva,1,Anna Ukolova
Vlada Zvereva,1,Jennifer Luikham
Vladica Babic,1,Mai Hontama
Vladica Babic,1,Nina Stadler
Vladica Babic,1,Marta Paigina
Vladica Babic,1,Aleksandra Wozniak
Vladica Babic,1,Jamie Loeb
Vladica Babic,1,Anastasia Evgenyevna Nefedova
Vladica Babic,1,Leylah Annie Fernandez
Vladica Babic,1,Lou Brouleau
Vladica Babic,1,Petia Arshinkova
Vladica Babic,1,Alexa Glatch
Vladica Babic,1,Rasheeda Mcadoo
Vladica Babic,1,Emily Appleton
Vladica Babic,1,Katie Volynets
Vladica Babic,1,Maria Titova
Vladica Babic,1,Patricia Maria Tig
Vladimir Ivanov,1,Joris De Loore
Vladimir Ivanov,1,Niels Desein
Vladimir Ivanov,1,Yaraslau Shyla
Vladimir Ivanov,1,Nikoloz Basilashvili
Vladimir Ivanov,1,Lloyd Harris
Vladimir Ivanov,1,Arjun Kadhe
Vladimir Ivanov,1,Ivan Gakhov
Vladimir Ivanov,1,Ilya Vasilyev
Vladimir Ivanov,1,Nikola Milojevic
Vladimir Ivanov,1,Sergiy Stakhovsky
Vladimir Ivanov,1,Pedro Sousa
Vladimir Ivanov,1,Dustin Brown
Vladimir Ivanov,1,Oscar Otte
Vladimir Ivanov,1,Alexander Vasilenko
Vladimir Ivanov,1,Albano Olivetti
Vladimir Ivanov,1,Maciej Rajski
Vladimir Ivanov,1,Denis Matsukevitch
Vladimir Ivanov,1,Teymuraz Gabashvili
Vladimir Ivanov,1,Evgeny Karlovskiy
Vladimir Polyakov,1,Romain Arneodo
Vladimir Polyakov,1,Teymuraz Gabashvili
Vladimir Polyakov,1,Tobias Simon
Vladimir Polyakov,1,Nigmat Shofayziev
Vladimir Polyakov,1,Marek Gengel
Vladimir Uzhylovsky,1,Emilio Gomez
Vladimir Uzhylovsky,1,George Von Massow
Vladimir Uzhylovsky,1,Riccardo Maiga
Vladimir Uzhylovsky,1,Peter Torebko
Vladimir Uzhylovsky,1,Saketh Myneni
Vladimir Uzhylovsky,1,Marc Andrea Huesler
Vladimir Uzhylovsky,1,Vishnu Vardhan
Vladimir Uzhylovsky,1,Tristan Lamasine
Vladimir Uzhylovsky,1,Thanasi Kokkinakis
Vladimir Uzhylovsky,1,Raymond Sarmiento
Vladimir Uzhylovsky,1,Aldin Setkic
Vladimir Uzhylovsky,1,Karl Friberg
Vladimir Uzhylovsky,1,Illya Marchenko
Vladimir Uzhylovsky,1,Jorge Montero
Vladimir Uzhylovsky,1,Andreas Seppi
Vladimir Uzhylovsky,1,Ivan Nedelko
Vladimir Uzhylovsky,1,Evgeny Karlovskiy
Vladimir Uzhylovsky,1,Vlad Andrei Dumitru
Vladimir Uzhylovsky,1,Dominik Kellovsky
Vladimir Uzhylovsky,1,Matteo Viola
Vladimir Uzhylovsky,1,Peter Kobelt
Vladimir Uzhylovsky,1,John Mcnally
Vladimir Uzhylovsky,1,Pawel Cias
Vladimir Uzhylovsky,1,Michal Konecny
Vladislava Kutuzova,1,Anastasiya Komardina
Vladislava Kutuzova,1,Sofia Kvatsabaia
Vladislava Petrovskaia,1,Anastasia Tikhonova
Vladislava Petrovskaia,1,Tamara Curovic
Vladislava Petrovskaia,1,Arina Gabriela Vasilescu
Vladyslav Manafov,2,Aleksandr Nedovyesov
Vladyslav Orlov,2,Luis Faria
Vorachon Rakpuangchon,1,Marcel Granollers
Vuk Budic,1,Herkko Pollanen
Vullnet Tashi,1,Mircea Alexandru Jecan
Vullnet Tashi,1,Peter Bothwell
Wai Yu Kai,1,Maks Kasnikowski
Wai Yu Kai,1,Chun Hsin Tseng
Waka Kirihata,1,Jessy Rompies
Waka Kirihata,1,Minami Akiyama
Wallis Vitis,1,Ganna Poznikhirenko
Walter Trusendi,1,Luca Giacomini
Walter Trusendi,1,Marcelo Tomas Barrios Vera
Walter Trusendi,1,Federico Gaio
Walter Trusendi,1,Jose Hernandez
Walter Trusendi,1,Gianluca Di Nicola
Walter Trusendi,1,Agustin Velotti
Walter Trusendi,1,Evgeny Karlovskiy
Walter Trusendi,1,Gerald Melzer
Walter Trusendi,1,Juan Pablo Ficovich
Walter Trusendi,1,Gianluca Mager
Walter Trusendi,1,Viktor Galovic
Walter Trusendi,1,Daniel Elahi Galan
Walter Trusendi,1,Marco Bortolotti
Walter Trusendi,1,Antoine Escoffier
Walter Trusendi,1,Danilo Petrovic
Walter Trusendi,1,Joris De Loore
Walter Trusendi,1,Markus Eriksson
Walter Trusendi,1,Calvin Hemery
Walter Trusendi,1,Juan Pablo Paz
Walter Trusendi,1,Ivan Gakhov
Walter Trusendi,1,Jesse Huta Galung
Walter Trusendi,1,Brayden Schnur
Walter Trusendi,1,Paolo Lorenzi
Walter Trusendi,1,Patricio Heras
Walter Trusendi,1,Andrea Basso
Walter Trusendi,1,Igor Zelenay
Walter Trusendi,1,Matteo Donati
Wanning Zhu,1,Ayaka Okuno
Wanning Zhu,1,Jiakang Li
Wanning Zhu,1,Zhuoma Ni Ma
Wanning Zhu,1,Ai Kamiyoshihara
Wanning Zhu,1,Si Qi Liu
Wanning Zhu,1,Dan Ni Wang
Wanning Zhu,1,Qianqian Zhao
Wanning Zhu,1,Eun Se Jang
Wanning Zhu,1,Ying Zhang
Wanning Zhu,1,Nika Kukharchuk
Wanning Zhu,1,Jiahui Chen
Wanning Zhu,1,Zhibek Kulambayeva
Wanning Zhu,1,Chengyiyi Yuan
Wanning Zhu,1,Yidi Yang
Wanyuanyun Jin,1,Di Zhao
Wanyuanyun Jin,1,Jiaxi Lu
Warisara Lee,1,Ari Matsumoto
Warisara Lee,1,So Ra Lee
Warisara Lee,1,Sai Samhitha Chamarthi
Warisara Lee,1,Yu Ting Hsieh
Warisara Lee,1,Yi Tsen Cho
Warisara Lee,1,Patcharin Cheapchandej
Warisara Lee,1,Nudnida Luangnam
Warit Sornbutnark,1,Fajing Sun
Warit Sornbutnark,1,Maxime Teixeira
Warit Sornbutnark,1,Marius Copil
Warona Mdlulwa,2,Chanel Simmonds
Warona Mdlulwa,2,Linnea Malmqvist
Warona Mdlulwa,2,Ana Bianca Mihaila
Washi Gervais,1,Filip Peliwo
Washi Gervais,1,Joe Salisbury
Washi Gervais,1,Jacob Grills
Washi Gervais,1,Ruan Roelofse
Washi Gervais,1,Mark Verryth
Washi Gervais,1,Lucas Catarina
Watsachol Sawasdee,2,Zuzana Zlochova
Watsachol Sawasdee,2,Nudnida Luangnam
Wayne Montgomery,1,Brayden Schnur
Wei De Lin,1,Tung Lin Wu
Wei De Lin,1,Yuuya Kibi
Wei De Lin,1,Shuichi Sekiguchi
Wei De Lin,1,Sidharth Rawat
Wei De Lin,1,Akira Santillan
Wei De Lin,1,Sasi Kumar Mukund
Wei Qiang Zheng,1,Chien Hsun Lo
Wei Qiang Zheng,1,Christopher Rungkat
Wei Qiang Zheng,1,Chu Huan Yi
Wei Qiang Zheng,1,Ryota Tanuma
Wei Qiang Zheng,1,Shuichi Sekiguchi
Wei Qiang Zheng,1,Xin Gao
Wei Qiang Zheng,1,Martins Podzus
Wei Qiang Zheng,1,Yan Bai
Wei Qiang Zheng,1,Yuuya Kibi
Wei Qiang Zheng,1,Yannick Hanfmann
Wei Qiang Zheng,1,Xi Qi
Wei Qiang Zheng,1,Manish Sureshkumar
Wei Qiang Zheng,1,Matteo Berrettini
Wei Tang,1,Marina Melnikova
Wei Yu Su,1,Toshihide Matsui
Wei Zheng,1,Jessy Rompies
Wei Zheng,1,Jiaxi Lu
Wei Zheng,1,Xinyun Han
Wei Zheng,1,Mai Minokoshi
Wei Zheng,1,Risa Ushijima
Wei Zheng,1,Si Qi Liu
Wen Chun Liang,1,Dayne Kelly
Wendy Qi Wen Zhang,1,Tori Kinard
Wendy Qi Wen Zhang,1,Stacey Fung
Wenjun Yu,1,Meiling Wang
Weronika Baszak,1,Ekaterina Yashina
Weronika Baszak,1,Maria Ines Fonte
Weronika Baszak,1,Tereza Smitkova
Weronika Baszak,1,Ania Hertel
Weronika Baszak,1,Daniela Vismane
Weronika Baszak,1,Katarina Kuzmova
Weronika Baszak,1,Dalma Galfi
Weronika Baszak,1,Alexandra Osborne
Weronika Baszak,1,Ekaterina Maklakova
Weronika Baszak,1,Zhibek Kulambayeva
Weronika Baszak,1,Ayla Aksu
Weronika Baszak,1,Miriam Kolodziejova
Weronika Baszak,1,Lucia Bronzetti
Weronika Baszak,1,Aliaksandra Sasnovich
Weronika Baszak,1,Shavit Kimchi
Weronika Falkowska,2,Carole Monnet
Weronika Falkowska,2,Maria Lourdes Carle
Weronika Jasmina Forys,2,Victoria Muntean
Wesley Koolhof,1,George Von Massow
Wesley Koolhof,1,Constant Lestienne
Wesley Koolhof,1,Andrey Rublev
Whitley Pate,1,Tori Kinard
Whitley Pate,1,Kurumi Nara
Whitney King,1,Koral Koldobski
Whitney Osuigwe,4,Ann Li
Wiem Boubaker,1,Anastasia Kulikova
Wiem Boubaker,1,Nefisa Berberovic
Wiem Boubaker,1,Aglaya Fedorova
Wiem Boubaker,1,Maria Timofeeva
Wiem Boubaker,1,Noelia Bouzo Zanotti
Wiem Boubaker,1,Tamara Curovic
Wiem Boubaker,1,Noa Liauw A Fong
Wiem Boubaker,1,Maria Lourdes Carle
Wiem Boubaker,1,Shalimar Talbi
Wiem Boubaker,1,Anita Husaric
Wiem Boubaker,1,Laetitia Pulchartova
Wiem Boubaker,1,Paula Kania
Wiem Boubaker,1,Alice Robbe
Wiktoria Czerny,1,Aaliya Ebrahim
Wiktoria Kulik,1,Irina Fetecau
Wiktoria Kulik,1,Chantal Skamlova
Wiktoria Kulik,1,Jil Belen Teichmann
